Source              TradingSymbol                                                                                        Strike       OptionType Open         High         Low          Close        LastPrice    Records    
------------------- ---------------------------------------------------------------------------------------------------- ------------ ---------- ------------ ------------ ------------ ------------ ------------ -----------

(0 rows affected)
Source          TradingSymbol                                                                                        Strike       OptionType Open         High         Low          Close        LastPrice    Records    
--------------- ---------------------------------------------------------------------------------------------------- ------------ ---------- ------------ ------------ ------------ ------------ ------------ -----------
ALL_SENSEX_DATA SENSEX25N1376300CE                                                                                       76300.00 CE                  .00          .00          .00      6619.65      6619.65           7
ALL_SENSEX_DATA SENSEX25N1376300PE                                                                                       76300.00 PE                  .00          .00          .00        11.25        11.25           7
ALL_SENSEX_DATA SENSEX25N1376400CE                                                                                       76400.00 CE                  .00          .00          .00      6521.45      6521.45           7
ALL_SENSEX_DATA SENSEX25N1376400PE                                                                                       76400.00 PE                  .00          .00          .00        12.50        12.50           7
ALL_SENSEX_DATA SENSEX25N1376500CE                                                                                       76500.00 CE                  .00          .00          .00      6423.30      6423.30           7
ALL_SENSEX_DATA SENSEX25N1376500PE                                                                                       76500.00 PE                  .00          .00          .00        13.85        13.85           7
ALL_SENSEX_DATA SENSEX25N1376600CE                                                                                       76600.00 CE                  .00          .00          .00      6325.35      6325.35           7
ALL_SENSEX_DATA SENSEX25N1376600PE                                                                                       76600.00 PE                  .00          .00          .00        15.35        15.35           7
ALL_SENSEX_DATA SENSEX25N1376700CE                                                                                       76700.00 CE                  .00          .00          .00      6227.50      6227.50           7
ALL_SENSEX_DATA SENSEX25N1376700PE                                                                                       76700.00 PE                  .00          .00          .00        16.95        16.95           7
ALL_SENSEX_DATA SENSEX25N1376800CE                                                                                       76800.00 CE                  .00          .00          .00      6129.80      6129.80           7
ALL_SENSEX_DATA SENSEX25N1376800PE                                                                                       76800.00 PE                  .00          .00          .00        18.75        18.75           7
ALL_SENSEX_DATA SENSEX25N1376900CE                                                                                       76900.00 CE                  .00          .00          .00      6032.30      6032.30           7
ALL_SENSEX_DATA SENSEX25N1376900PE                                                                                       76900.00 PE                  .00          .00          .00        20.65        20.65           7
ALL_SENSEX_DATA SENSEX25N1377000CE                                                                                       77000.00 CE                  .00          .00          .00      5934.90      5934.90           7
ALL_SENSEX_DATA SENSEX25N1377000PE                                                                                       77000.00 PE                  .00       100.00          .05        22.80        22.80           7
ALL_SENSEX_DATA SENSEX25N1377100CE                                                                                       77100.00 CE                  .00          .00          .00      5837.75      5837.75           7
ALL_SENSEX_DATA SENSEX25N1377100PE                                                                                       77100.00 PE                  .00      3032.05      2454.05        25.05        25.05           7
ALL_SENSEX_DATA SENSEX25N1377200CE                                                                                       77200.00 CE                  .00      1181.70       567.20      5740.80      5740.80           7
ALL_SENSEX_DATA SENSEX25N1377200PE                                                                                       77200.00 PE                  .00       204.85          .05        27.55        27.55           7
ALL_SENSEX_DATA SENSEX25N1377300CE                                                                                       77300.00 CE                  .00          .00          .00      5644.00      5644.00           7
ALL_SENSEX_DATA SENSEX25N1377300PE                                                                                       77300.00 PE                  .00         9.95          .05        30.30        30.30           7
ALL_SENSEX_DATA SENSEX25N1377400CE                                                                                       77400.00 CE              8000.00      8000.00          .00      5547.50      5547.50           7
ALL_SENSEX_DATA SENSEX25N1377400PE                                                                                       77400.00 PE                  .00          .00          .00        33.20        33.20           7
ALL_SENSEX_DATA SENSEX25N1377500CE                                                                                       77500.00 CE                  .00          .00          .00      5451.20      5451.20           7
ALL_SENSEX_DATA SENSEX25N1377500PE                                                                                       77500.00 PE                  .00        10.00          .05        36.40        36.40           7
ALL_SENSEX_DATA SENSEX25N1377600CE                                                                                       77600.00 CE                  .00          .00          .00      5355.15      5355.15           7
ALL_SENSEX_DATA SENSEX25N1377600PE                                                                                       77600.00 PE                  .00          .00          .00        39.85        39.85           7
ALL_SENSEX_DATA SENSEX25N1377700CE                                                                                       77700.00 CE                  .00          .00          .00      5259.40      5259.40           7
ALL_SENSEX_DATA SENSEX25N1377700PE                                                                                       77700.00 PE                  .00          .00          .00        43.55        43.55           7
ALL_SENSEX_DATA SENSEX25N1377800CE                                                                                       77800.00 CE                  .00       160.00          .05      5163.95      5163.95           7
ALL_SENSEX_DATA SENSEX25N1377800PE                                                                                       77800.00 PE                  .00      4930.85      4057.80        47.55        47.55           7
ALL_SENSEX_DATA SENSEX25N1377900CE                                                                                       77900.00 CE                  .00       692.00       335.20      5068.80      5068.80           7
ALL_SENSEX_DATA SENSEX25N1377900PE                                                                                       77900.00 PE                  .00        99.15          .05        51.85        51.85           7
ALL_SENSEX_DATA SENSEX25N1378000CE                                                                                       78000.00 CE                  .00          .00          .00      4974.00      4974.00           7
ALL_SENSEX_DATA SENSEX25N1378000PE                                                                                       78000.00 PE                  .00          .00          .00        56.50        56.50           7
ALL_SENSEX_DATA SENSEX25N1378100CE                                                                                       78100.00 CE                  .00          .00          .00      4879.55      4879.55           7
ALL_SENSEX_DATA SENSEX25N1378100PE                                                                                       78100.00 PE                  .00          .00          .00        61.50        61.50           7
ALL_SENSEX_DATA SENSEX25N1378200CE                                                                                       78200.00 CE                  .00          .00          .00      4785.45      4785.45           7
ALL_SENSEX_DATA SENSEX25N1378200PE                                                                                       78200.00 PE                  .00          .00          .00        66.90        66.90           7
ALL_SENSEX_DATA SENSEX25N1378300CE                                                                                       78300.00 CE                  .00          .00          .00      4691.75      4691.75           7
ALL_SENSEX_DATA SENSEX25N1378300PE                                                                                       78300.00 PE                  .00          .00          .00        72.65        72.65           7
ALL_SENSEX_DATA SENSEX25N1378400CE                                                                                       78400.00 CE                  .00          .00          .00      4598.45      4598.45           7
ALL_SENSEX_DATA SENSEX25N1378400PE                                                                                       78400.00 PE                  .00          .00          .00        78.85        78.85           7
ALL_SENSEX_DATA SENSEX25N1378500CE                                                                                       78500.00 CE                  .00          .00          .00      4505.60      4505.60           7
ALL_SENSEX_DATA SENSEX25N1378500PE                                                                                       78500.00 PE                  .00          .00          .00        85.45        85.45           7
ALL_SENSEX_DATA SENSEX25N1378600CE                                                                                       78600.00 CE                  .00          .00          .00      4413.20      4413.20           7
ALL_SENSEX_DATA SENSEX25N1378600PE                                                                                       78600.00 PE                  .00        14.20         2.60        92.50        92.50           7
ALL_SENSEX_DATA SENSEX25N1378700CE                                                                                       78700.00 CE                  .00          .00          .00      4321.30      4321.30           7
ALL_SENSEX_DATA SENSEX25N1378700PE                                                                                       78700.00 PE                  .00       923.70          .05       100.05       100.05           7
ALL_SENSEX_DATA SENSEX25N1378800CE                                                                                       78800.00 CE                  .00          .00          .00      4229.90      4229.90           7
ALL_SENSEX_DATA SENSEX25N1378800PE                                                                                       78800.00 PE                  .00          .00          .00       108.15       108.15           7
ALL_SENSEX_DATA SENSEX25N1378900CE                                                                                       78900.00 CE                  .00          .00          .00      4139.00      4139.00           7
ALL_SENSEX_DATA SENSEX25N1378900PE                                                                                       78900.00 PE                  .00          .00          .00       116.70       116.70           7
ALL_SENSEX_DATA SENSEX25N1379000CE                                                                                       79000.00 CE                  .00          .00          .00      4048.70      4048.70           7
ALL_SENSEX_DATA SENSEX25N1379000PE                                                                                       79000.00 PE                  .00          .00          .00       125.85       125.85           7
ALL_SENSEX_DATA SENSEX25N1379100CE                                                                                       79100.00 CE                  .00          .00          .00      3958.95      3958.95           7
ALL_SENSEX_DATA SENSEX25N1379100PE                                                                                       79100.00 PE                  .00          .00          .00       135.60       135.60           7
ALL_SENSEX_DATA SENSEX25N1379200CE                                                                                       79200.00 CE                  .00          .00          .00      3869.80      3869.80           7
ALL_SENSEX_DATA SENSEX25N1379200PE                                                                                       79200.00 PE                  .00          .00          .00       145.90       145.90           7
ALL_SENSEX_DATA SENSEX25N1379300CE                                                                                       79300.00 CE                  .00         5.85          .05      3781.30      3781.30           7
ALL_SENSEX_DATA SENSEX25N1379300PE                                                                                       79300.00 PE                  .00          .00          .00       156.85       156.85           7
ALL_SENSEX_DATA SENSEX25N1379400CE                                                                                       79400.00 CE                  .00       884.45        54.45      3693.45      3693.45           7
ALL_SENSEX_DATA SENSEX25N1379400PE                                                                                       79400.00 PE                  .00          .00          .00       168.50       168.50           7
ALL_SENSEX_DATA SENSEX25N1379500CE                                                                                       79500.00 CE                  .00         3.00          .05      3606.30      3606.30           7
ALL_SENSEX_DATA SENSEX25N1379500PE                                                                                       79500.00 PE                  .00          .90          .05       180.80       180.80           7
ALL_SENSEX_DATA SENSEX25N1379600CE                                                                                       79600.00 CE                  .00          .00          .00      3519.85      3519.85           7
ALL_SENSEX_DATA SENSEX25N1379600PE                                                                                       79600.00 PE                  .00         1.60          .05       193.80       193.80           7
ALL_SENSEX_DATA SENSEX25N1379700CE                                                                                       79700.00 CE                  .00          .00          .00      3434.10      3434.10           7
ALL_SENSEX_DATA SENSEX25N1379700PE                                                                                       79700.00 PE                  .00          .00          .00       207.55       207.55           7
ALL_SENSEX_DATA SENSEX25N1379800CE                                                                                       79800.00 CE                  .00          .00          .00      3349.20      3349.20           7
ALL_SENSEX_DATA SENSEX25N1379800PE                                                                                       79800.00 PE                  .00       307.85          .05       222.10       222.10           7
ALL_SENSEX_DATA SENSEX25N1379900CE                                                                                       79900.00 CE                  .00          .00          .00      3265.00      3265.00           7
ALL_SENSEX_DATA SENSEX25N1379900PE                                                                                       79900.00 PE                  .00          .00          .00       237.40       237.40           7
ALL_SENSEX_DATA SENSEX25N1380000CE                                                                                       80000.00 CE                  .00          .00          .00      3181.70      3181.70           7
ALL_SENSEX_DATA SENSEX25N1380000PE                                                                                       80000.00 PE                  .00          .00          .00       253.55       253.55           7
ALL_SENSEX_DATA SENSEX25N1380100CE                                                                                       80100.00 CE                  .00          .00          .00      3099.20      3099.20           7
ALL_SENSEX_DATA SENSEX25N1380100PE                                                                                       80100.00 PE                  .00          .00          .00       270.50       270.50           7
ALL_SENSEX_DATA SENSEX25N1380200CE                                                                                       80200.00 CE                  .00          .00          .00      3017.60      3017.60           7
ALL_SENSEX_DATA SENSEX25N1380200PE                                                                                       80200.00 PE                  .00          .00          .00       288.35       288.35           7
ALL_SENSEX_DATA SENSEX25N1380300CE                                                                                       80300.00 CE                  .00          .00          .00      2936.90      2936.90           7
ALL_SENSEX_DATA SENSEX25N1380300PE                                                                                       80300.00 PE                  .00          .00          .00       307.10       307.10           7
ALL_SENSEX_DATA SENSEX25N1380400CE                                                                                       80400.00 CE                  .00          .00          .00      2857.10      2857.10           7
ALL_SENSEX_DATA SENSEX25N1380400PE                                                                                       80400.00 PE                  .00          .00          .00       326.80       326.80           7
ALL_SENSEX_DATA SENSEX25N1380500CE                                                                                       80500.00 CE                  .00          .00          .00      2778.30      2778.30           7
ALL_SENSEX_DATA SENSEX25N1380500PE                                                                                       80500.00 PE                  .00        32.95          .05       347.45       347.45           7
ALL_SENSEX_DATA SENSEX25N1380600CE                                                                                       80600.00 CE                  .00          .00          .00      2700.45      2700.45           7
ALL_SENSEX_DATA SENSEX25N1380600PE                                                                                       80600.00 PE                  .00          .00          .00       369.05       369.05           7
ALL_SENSEX_DATA SENSEX25N1380700CE                                                                                       80700.00 CE                  .00          .00          .00      2623.60      2623.60           7
ALL_SENSEX_DATA SENSEX25N1380700PE                                                                                       80700.00 PE                  .00          .00          .00       391.70       391.70           7
ALL_SENSEX_DATA SENSEX25N1380800CE                                                                                       80800.00 CE                  .00          .00          .00      2547.75      2547.75           7
ALL_SENSEX_DATA SENSEX25N1380800PE                                                                                       80800.00 PE                  .00        45.25        45.15       415.35       415.35           7
ALL_SENSEX_DATA SENSEX25N1380900CE                                                                                       80900.00 CE                  .00          .00          .00      2473.00      2473.00           7
ALL_SENSEX_DATA SENSEX25N1380900PE                                                                                       80900.00 PE                  .00          .00          .00       440.05       440.05           7
ALL_SENSEX_DATA SENSEX25N1381000CE                                                                                       81000.00 CE                  .00          .00          .00      2399.30      2399.30           7
ALL_SENSEX_DATA SENSEX25N1381000PE                                                                                       81000.00 PE                  .00          .00          .00       465.80       465.80           7
ALL_SENSEX_DATA SENSEX25N1381100CE                                                                                       81100.00 CE                  .00          .00          .00      2326.70      2326.70           7
ALL_SENSEX_DATA SENSEX25N1381100PE                                                                                       81100.00 PE                  .00          .00          .00       492.65       492.65           7
ALL_SENSEX_DATA SENSEX25N1381200CE                                                                                       81200.00 CE                  .00          .00          .00      2255.25      2255.25           7
ALL_SENSEX_DATA SENSEX25N1381200PE                                                                                       81200.00 PE                  .00          .00          .00       520.65       520.65           7
ALL_SENSEX_DATA SENSEX25N1381300CE                                                                                       81300.00 CE                  .00          .00          .00      2184.90      2184.90           7
ALL_SENSEX_DATA SENSEX25N1381300PE                                                                                       81300.00 PE                  .00          .00          .00       549.80       549.80           7
ALL_SENSEX_DATA SENSEX25N1381400CE                                                                                       81400.00 CE                  .00          .00          .00      2115.75      2115.75           7
ALL_SENSEX_DATA SENSEX25N1381400PE                                                                                       81400.00 PE                  .00          .00          .00       580.10       580.10           7
ALL_SENSEX_DATA SENSEX25N1381500CE                                                                                       81500.00 CE                  .00          .00          .00      2047.75      2047.75           7
ALL_SENSEX_DATA SENSEX25N1381500PE                                                                                       81500.00 PE                  .00          .00          .00       611.55       611.55           7
ALL_SENSEX_DATA SENSEX25N1381600CE                                                                                       81600.00 CE                  .00          .00          .00      1980.90      1980.90           7
ALL_SENSEX_DATA SENSEX25N1381600PE                                                                                       81600.00 PE                  .00          .00          .00       644.20       644.20           7
ALL_SENSEX_DATA SENSEX25N1381700CE                                                                                       81700.00 CE                  .00        15.00          .05      1915.35      1915.35           7
ALL_SENSEX_DATA SENSEX25N1381700PE                                                                                       81700.00 PE                  .00          .00          .00       678.10       678.10           7
ALL_SENSEX_DATA SENSEX25N1381800CE                                                                                       81800.00 CE                  .00          .00          .00      1850.95      1850.95           7
ALL_SENSEX_DATA SENSEX25N1381800PE                                                                                       81800.00 PE                  .00          .00          .00       713.20       713.20           7
ALL_SENSEX_DATA SENSEX25N1381900CE                                                                                       81900.00 CE                  .00       396.80       219.10      1787.85      1787.85           7
ALL_SENSEX_DATA SENSEX25N1381900PE                                                                                       81900.00 PE                  .00      2988.00      2988.00       749.50       749.50           7
ALL_SENSEX_DATA SENSEX25N1382000CE                                                                                       82000.00 CE                  .00          .00          .00      1725.95      1725.95           7
ALL_SENSEX_DATA SENSEX25N1382000PE                                                                                       82000.00 PE                  .00          .00          .00       787.10       787.10           7
ALL_SENSEX_DATA SENSEX25N1382100CE                                                                                       82100.00 CE                  .00          .00          .00      1665.35      1665.35           7
ALL_SENSEX_DATA SENSEX25N1382100PE                                                                                       82100.00 PE                  .00          .00          .00       826.00       826.00           7
ALL_SENSEX_DATA SENSEX25N1382200PE                                                                                       82200.00 PE                  .00          .00          .00       866.10       866.10           7
ALL_SENSEX_DATA SENSEX25N1382300PE                                                                                       82300.00 PE                  .00          .00          .00       907.55       907.55           7
ALL_SENSEX_DATA SENSEX25N1382400PE                                                                                       82400.00 PE                  .00          .00          .00       950.25       950.25           7
ALL_SENSEX_DATA SENSEX25N1382500PE                                                                                       82500.00 PE                  .00          .00          .00       994.25       994.25           7
ALL_SENSEX_DATA SENSEX25N1382600PE                                                                                       82600.00 PE                  .00          .00          .00      1039.55      1039.55           7
ALL_SENSEX_DATA SENSEX25N1382700PE                                                                                       82700.00 PE                  .00        97.50        97.50      1086.20      1086.20           7
ALL_SENSEX_DATA SENSEX25N1382800PE                                                                                       82800.00 PE                  .00          .00          .00      1134.10      1134.10           7
ALL_SENSEX_DATA SENSEX25N1382900PE                                                                                       82900.00 PE                  .00          .00          .00      1183.35      1183.35           7
ALL_SENSEX_DATA SENSEX25N1383000PE                                                                                       83000.00 PE                  .00          .00          .00      1233.90      1233.90           7
ALL_SENSEX_DATA SENSEX25N1383100PE                                                                                       83100.00 PE                  .00          .00          .00      1285.70      1285.70           7
ALL_SENSEX_DATA SENSEX25N1383200PE                                                                                       83200.00 PE                  .00          .00          .00      1338.85      1338.85           7
ALL_SENSEX_DATA SENSEX25N1383300PE                                                                                       83300.00 PE                  .00          .00          .00      1393.30      1393.30           7
ALL_SENSEX_DATA SENSEX25N1383400PE                                                                                       83400.00 PE                  .00          .00          .00      1449.05      1449.05           7
ALL_SENSEX_DATA SENSEX25N1383500PE                                                                                       83500.00 PE                  .00          .00          .00      1506.05      1506.05           7
ALL_SENSEX_DATA SENSEX25N1383600PE                                                                                       83600.00 PE                  .00          .00          .00      1564.30      1564.30           7
ALL_SENSEX_DATA SENSEX25N1383700PE                                                                                       83700.00 PE                  .00          .00          .00      1623.85      1623.85           7
ALL_SENSEX_DATA SENSEX25N1383800PE                                                                                       83800.00 PE                  .00          .00          .00      1684.65      1684.65           7
ALL_SENSEX_DATA SENSEX25N1383900PE                                                                                       83900.00 PE                  .00          .00          .00      1746.70      1746.70           7
ALL_SENSEX_DATA SENSEX25N1384000PE                                                                                       84000.00 PE                  .00          .00          .00      1809.95      1809.95           7
ALL_SENSEX_DATA SENSEX25N1384100PE                                                                                       84100.00 PE                  .00          .00          .00      1874.40      1874.40           7
ALL_SENSEX_DATA SENSEX25N1384200PE                                                                                       84200.00 PE                  .00         3.00          .05      1940.05      1940.05           7
ALL_SENSEX_DATA SENSEX25N1384300PE                                                                                       84300.00 PE                  .00          .00          .00      2006.85      2006.85           7
ALL_SENSEX_DATA SENSEX25N1384400PE                                                                                       84400.00 PE                  .00          .00          .00      2074.85      2074.85           7
ALL_SENSEX_DATA SENSEX25N1384500PE                                                                                       84500.00 PE                  .00          .00          .00      2143.95      2143.95           7
ALL_SENSEX_DATA SENSEX25N1384600PE                                                                                       84600.00 PE                  .00          .00          .00      2214.20      2214.20           7
ALL_SENSEX_DATA SENSEX25N1384700PE                                                                                       84700.00 PE                  .00          .00          .00      2285.50      2285.50           7
ALL_SENSEX_DATA SENSEX25N1384800PE                                                                                       84800.00 PE                  .00          .00          .00      2357.90      2357.90           7
ALL_SENSEX_DATA SENSEX25N1384900PE                                                                                       84900.00 PE                  .00          .00          .00      2431.35      2431.35           7
ALL_SENSEX_DATA SENSEX25N1385000PE                                                                                       85000.00 PE                  .00          .00          .00      2505.85      2505.85           7
ALL_SENSEX_DATA SENSEX25N1385100PE                                                                                       85100.00 PE                  .00          .00          .00      2581.35      2581.35           7
ALL_SENSEX_DATA SENSEX25N1385200PE                                                                                       85200.00 PE                  .00         2.30          .15      2657.80      2657.80           7
ALL_SENSEX_DATA SENSEX25N1385300PE                                                                                       85300.00 PE                  .00          .00          .00      2735.25      2735.25           7
ALL_SENSEX_DATA SENSEX25N1385400PE                                                                                       85400.00 PE                  .00          .00          .00      2813.60      2813.60           7
ALL_SENSEX_DATA SENSEX25N1385500PE                                                                                       85500.00 PE                  .00      1554.75      1554.75      2892.90      2892.90           7
ALL_SENSEX_DATA SENSEX25N1385600PE                                                                                       85600.00 PE                  .00       806.90       320.00      2973.05      2973.05           7
ALL_SENSEX_DATA SENSEX25N1385700PE                                                                                       85700.00 PE                  .00         1.90          .05      3054.05      3054.05           7
ALL_SENSEX_DATA SENSEX25N1385800PE                                                                                       85800.00 PE                  .00       841.20       663.60      3135.90      3135.90           7
ALL_SENSEX_DATA SENSEX25N1385900PE                                                                                       85900.00 PE                  .00          .00          .00      3218.60      3218.60           7
ALL_SENSEX_DATA SENSEX25N1386000PE                                                                                       86000.00 PE                  .00          .00          .00      3302.05      3302.05           7
ALL_SENSEX_DATA SENSEX25N1386100PE                                                                                       86100.00 PE                  .00          .00          .00      3386.25      3386.25           7
ALL_SENSEX_DATA SENSEX25N1386200PE                                                                                       86200.00 PE                  .00          .00          .00      3471.20      3471.20           7
ALL_SENSEX_DATA SENSEX25N1386300PE                                                                                       86300.00 PE                  .00          .00          .00      3556.85      3556.85           7
ALL_SENSEX_DATA SENSEX25N1386400PE                                                                                       86400.00 PE                  .00          .00          .00      3643.20      3643.20           7
ALL_SENSEX_DATA SENSEX25N1386500PE                                                                                       86500.00 PE                  .00          .00          .00      3730.20      3730.20           7
ALL_SENSEX_DATA SENSEX25N1386600PE                                                                                       86600.00 PE                  .00          .00          .00      3817.80      3817.80           7
ALL_SENSEX_DATA SENSEX25N1386700PE                                                                                       86700.00 PE                  .00          .00          .00      3906.05      3906.05           7
ALL_SENSEX_DATA SENSEX25N1386800PE                                                                                       86800.00 PE                  .00          .00          .00      3994.90      3994.90           7
ALL_SENSEX_DATA SENSEX25N1386900PE                                                                                       86900.00 PE                  .00          .00          .00      4084.30      4084.30           7
ALL_SENSEX_DATA SENSEX25N1387000PE                                                                                       87000.00 PE                  .00       598.35        24.60      4174.25      4174.25           7
ALL_SENSEX_DATA SENSEX25N1387100PE                                                                                       87100.00 PE                  .00          .00          .00      4264.70      4264.70           7
ALL_SENSEX_DATA SENSEX25N1387200PE                                                                                       87200.00 PE                  .00          .00          .00      4355.65      4355.65           7
ALL_SENSEX_DATA SENSEX25N1387300PE                                                                                       87300.00 PE                  .00          .00          .00      4447.10      4447.10           7
ALL_SENSEX_DATA SENSEX25N1387400PE                                                                                       87400.00 PE                  .00          .00          .00      4539.00      4539.00           7
ALL_SENSEX_DATA SENSEX25N1387500PE                                                                                       87500.00 PE                  .00          .00          .00      4631.30      4631.30           7
ALL_SENSEX_DATA SENSEX25N1387600PE                                                                                       87600.00 PE                  .00          .00          .00      4724.05      4724.05           7
ALL_SENSEX_DATA SENSEX25N1387700PE                                                                                       87700.00 PE                  .00          .00          .00      4817.20      4817.20           7
ALL_SENSEX_DATA SENSEX25N1387800PE                                                                                       87800.00 PE                  .00          .00          .00      4910.70      4910.70           7
ALL_SENSEX_DATA SENSEX25N1387900PE                                                                                       87900.00 PE                  .00        78.50        78.50      5004.60      5004.60           7
ALL_SENSEX_DATA SENSEX25N1388000PE                                                                                       88000.00 PE                  .00          .00          .00      5098.80      5098.80           7
ALL_SENSEX_DATA SENSEX25N1388100PE                                                                                       88100.00 PE                  .00          .00          .00      5193.35      5193.35           7
ALL_SENSEX_DATA SENSEX25N1388200PE                                                                                       88200.00 PE                  .00          .00          .00      5288.20      5288.20           7
ALL_SENSEX_DATA SENSEX25N1388300PE                                                                                       88300.00 PE                  .00          .00          .00      5383.35      5383.35           7
ALL_SENSEX_DATA SENSEX25N1388400PE                                                                                       88400.00 PE                  .00          .00          .00      5478.75      5478.75           7
ALL_SENSEX_DATA SENSEX25N1388500PE                                                                                       88500.00 PE                  .00          .00          .00      5574.40      5574.40           7
ALL_SENSEX_DATA SENSEX25N1388600PE                                                                                       88600.00 PE                  .00          .00          .00      5670.35      5670.35           7
ALL_SENSEX_DATA SENSEX25N1388700PE                                                                                       88700.00 PE                  .00          .00          .00      5766.50      5766.50           7
ALL_SENSEX_DATA SENSEX25N1388800PE                                                                                       88800.00 PE                  .00          .00          .00      5862.85      5862.85           7
ALL_SENSEX_DATA SENSEX25N1388900PE                                                                                       88900.00 PE                  .00          .00          .00      5959.45      5959.45           7
ALL_SENSEX_DATA SENSEX25N1389000PE                                                                                       89000.00 PE                  .00          .00          .00      6056.25      6056.25           7
ALL_SENSEX_DATA SENSEX25N1389100PE                                                                                       89100.00 PE                  .00          .00          .00      6153.20      6153.20           7
ALL_SENSEX_DATA SENSEX25N1389200PE                                                                                       89200.00 PE                  .00          .00          .00      6250.35      6250.35           7
ALL_SENSEX_DATA SENSEX25N1389300PE                                                                                       89300.00 PE                  .00          .00          .00      6347.65      6347.65           7
ALL_SENSEX_DATA SENSEX25N1389400PE                                                                                       89400.00 PE                  .00          .00          .00      6445.10      6445.10           7
ALL_SENSEX_DATA SENSEX25N1389500PE                                                                                       89500.00 PE                  .00          .00          .00      6542.70      6542.70           7
ALL_SENSEX_DATA SENSEX25N1389600PE                                                                                       89600.00 PE                  .00          .00          .00      6640.45      6640.45           7
ALL_SENSEX_DATA SENSEX25N1389700PE                                                                                       89700.00 PE                  .00          .00          .00      6738.30      6738.30           7
ALL_SENSEX_DATA SENSEX25N1389800PE                                                                                       89800.00 PE                  .00          .00          .00      6873.20      6873.20           7
ALL_SENSEX_DATA SENSEX25N1389900PE                                                                                       89900.00 PE                  .00          .00          .00      6971.70      6971.70           7
ALL_SENSEX_DATA SENSEX25N1390000PE                                                                                       90000.00 PE                  .00          .00          .00      7070.30      7070.30           7
ALL_SENSEX_DATA SENSEX25N2073500CE                                                                                       73500.00 CE                  .00      1075.70       594.75      9475.10      9475.10           7
ALL_SENSEX_DATA SENSEX25N2073500PE                                                                                       73500.00 PE                  .00        20.05        20.05         1.05         1.05           7
ALL_SENSEX_DATA SENSEX25N2073600CE                                                                                       73600.00 CE                  .00          .00          .00      9375.85      9375.85           7
ALL_SENSEX_DATA SENSEX25N2073600PE                                                                                       73600.00 PE                  .00          .00          .00         1.20         1.20           7
ALL_SENSEX_DATA SENSEX25N2073700CE                                                                                       73700.00 CE                  .00          .00          .00      9276.65      9276.65           7
ALL_SENSEX_DATA SENSEX25N2073700PE                                                                                       73700.00 PE                  .00          .00          .00         1.35         1.35           7
ALL_SENSEX_DATA SENSEX25N2073800CE                                                                                       73800.00 CE                  .00          .00          .00      9177.45      9177.45           7
ALL_SENSEX_DATA SENSEX25N2073800PE                                                                                       73800.00 PE                  .00         1.25          .05         1.50         1.50           7
ALL_SENSEX_DATA SENSEX25N2073900CE                                                                                       73900.00 CE                  .00          .00          .00      9078.30      9078.30           7
ALL_SENSEX_DATA SENSEX25N2073900PE                                                                                       73900.00 PE                  .00          .00          .00         1.70         1.70           7
