BusinessDate,Strike,OptionType,ExpiryDate,InsertionSequence,GlobalSequence,RecordDateTime,LowerCircuitLimit,UpperCircuitLimit
2025-10-09,56400.00,CE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,190.65,1839.75
2025-10-09,56400.00,CE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,190.65,1839.75
2025-10-09,56400.00,CE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1262.40,2990.10
2025-10-09,56400.00,CE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1293.70
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1278.20
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,900.35,2232.75
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.25,1411.25
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.25,1411.25
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,900.35,2232.75
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1278.20
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1278.20
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,900.35,2232.75
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.25,1411.25
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.25,1411.25
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,900.35,2232.75
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1278.20
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1278.20
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,900.35,2232.75
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.25,1411.25
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.25,1411.25
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,900.35,2232.75
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1278.20
2025-10-09,56400.00,PE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1278.20
2025-10-09,56400.00,PE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,900.35,2232.75
2025-10-09,56400.00,PE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.25,1411.25
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,149.10,1763.90
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,585.70,2287.40
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1214.35
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1214.35
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,585.70,2287.40
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,149.10,1763.90
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,149.10,1763.90
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,585.70,2287.40
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1214.35
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1214.35
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,585.70,2287.40
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,149.10,1763.90
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,149.10,1763.90
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,585.70,2287.40
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1214.35
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1214.35
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,585.70,2287.40
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,149.10,1763.90
2025-10-09,56500.00,CE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,149.10,1763.90
2025-10-09,56500.00,CE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,585.70,2287.40
2025-10-09,56500.00,CE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1214.35
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1352.00
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,933.90,2292.30
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,22.25,1467.55
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,22.25,1467.55
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,933.90,2292.30
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1352.00
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1352.00
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,933.90,2292.30
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,22.25,1467.55
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,22.25,1467.55
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,933.90,2292.30
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1352.00
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1352.00
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,933.90,2292.30
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,22.25,1467.55
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,22.25,1467.55
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,933.90,2292.30
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1352.00
2025-10-09,56500.00,PE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1352.00
2025-10-09,56500.00,PE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,933.90,2292.30
2025-10-09,56500.00,PE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,22.25,1467.55
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,108.25,1688.15
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1185.10,2860.80
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1137.50
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1137.50
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1185.10,2860.80
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,108.25,1688.15
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,108.25,1688.15
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1185.10,2860.80
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1137.50
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1137.50
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1185.10,2860.80
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,108.25,1688.15
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,108.25,1688.15
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,1185.10,2860.80
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1137.50
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1137.50
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,1185.10,2860.80
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,108.25,1688.15
2025-10-09,56600.00,CE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,108.25,1688.15
2025-10-09,56600.00,CE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1185.10,2860.80
2025-10-09,56600.00,CE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1137.50
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1431.05
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,208.80,1593.20
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,48.90,1529.10
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,48.90,1529.10
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,208.80,1593.20
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1431.05
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1431.05
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,208.80,1593.20
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,48.90,1529.10
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,48.90,1529.10
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,208.80,1593.20
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1431.05
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1431.05
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,208.80,1593.20
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,48.90,1529.10
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,48.90,1529.10
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,208.80,1593.20
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1431.05
2025-10-09,56600.00,PE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1431.05
2025-10-09,56600.00,PE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,208.80,1593.20
2025-10-09,56600.00,PE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,48.90,1529.10
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,69.95,1615.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1147.70,2797.40
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1065.35
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1065.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1147.70,2797.40
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,69.95,1615.35
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,69.95,1615.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1147.70,2797.40
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1065.35
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1065.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1147.70,2797.40
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,69.95,1615.35
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,69.95,1615.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,1147.70,2797.40
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1065.35
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1065.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,1147.70,2797.40
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,69.95,1615.35
2025-10-09,56700.00,CE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,69.95,1615.35
2025-10-09,56700.00,CE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1147.70,2797.40
2025-10-09,56700.00,CE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1065.35
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1510.65
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1003.60,2414.00
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,76.75,1591.55
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,76.75,1591.55
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1003.60,2414.00
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1510.65
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1510.65
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1003.60,2414.00
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,76.75,1591.55
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,76.75,1591.55
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1003.60,2414.00
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1510.65
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1510.65
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,1003.60,2414.00
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,76.75,1591.55
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,76.75,1591.55
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,1003.60,2414.00
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1510.65
2025-10-09,56700.00,PE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1510.65
2025-10-09,56700.00,PE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1003.60,2414.00
2025-10-09,56700.00,PE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,76.75,1591.55
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,33.75,1544.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1110.95,2734.65
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,994.85
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,994.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1110.95,2734.65
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,33.75,1544.85
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,33.75,1544.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1110.95,2734.65
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,994.85
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,994.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1110.95,2734.65
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,33.75,1544.85
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,33.75,1544.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,1110.95,2734.65
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,994.85
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,994.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,1110.95,2734.65
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,33.75,1544.85
2025-10-09,56800.00,CE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,33.75,1544.85
2025-10-09,56800.00,CE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1110.95,2734.65
2025-10-09,56800.00,CE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,994.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1595.85
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1039.45,2475.85
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,105.90,1654.90
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,105.90,1654.90
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1039.45,2475.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1595.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1595.85
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1039.45,2475.85
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,105.90,1654.90
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,105.90,1654.90
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1039.45,2475.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,1595.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,1595.85
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,1039.45,2475.85
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,105.90,1654.90
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,105.90,1654.90
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,1039.45,2475.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,1595.85
2025-10-09,56800.00,PE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,1595.85
2025-10-09,56800.00,PE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1039.45,2475.85
2025-10-09,56800.00,PE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,105.90,1654.90
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,4.40,1480.90
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1075.25,2672.95
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,931.25
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,931.25
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1075.25,2672.95
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,4.40,1480.90
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,4.40,1480.90
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1075.25,2672.95
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,931.25
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,.05,931.25
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1075.25,2672.95
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,4.40,1480.90
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,4.40,1480.90
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,1075.25,2672.95
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,5,0,2025-10-10 09:00:44.0283264,.05,931.25
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,.05,931.25
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,1075.25,2672.95
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,6,0,2025-10-10 09:06:39.7987097,4.40,1480.90
2025-10-09,56900.00,CE,2025-11-25 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,4.40,1480.90
2025-10-09,56900.00,CE,2025-12-30 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,1075.25,2672.95
2025-10-09,56900.00,CE,2025-10-28 00:00:00.0000000,7,0,2025-10-10 09:12:47.6170480,.05,931.25
2025-10-09,56900.00,PE,2025-10-28 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,.05,1681.90
2025-10-09,56900.00,PE,2025-12-30 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,1076.40,2538.80
2025-10-09,56900.00,PE,2025-11-25 00:00:00.0000000,1,0,2025-10-10 08:38:26.0351625,138.30,1721.90
2025-10-09,56900.00,PE,2025-11-25 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,138.30,1721.90
2025-10-09,56900.00,PE,2025-12-30 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,1076.40,2538.80
2025-10-09,56900.00,PE,2025-10-28 00:00:00.0000000,2,0,2025-10-10 08:44:33.5513994,.05,1681.90
2025-10-09,56900.00,PE,2025-10-28 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,.05,1681.90
2025-10-09,56900.00,PE,2025-12-30 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,1076.40,2538.80
2025-10-09,56900.00,PE,2025-11-25 00:00:00.0000000,3,0,2025-10-10 08:49:54.0896798,138.30,1721.90
2025-10-09,56900.00,PE,2025-11-25 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,138.30,1721.90
2025-10-09,56900.00,PE,2025-12-30 00:00:00.0000000,4,0,2025-10-10 08:55:19.3957093,1076.40,2538.80
